geo_aggregation_level,from,to,weight
2,238120,522291,0.5294117647058824
2,238190,522291,0.5
2,311111,522291,0.5263157894736842
2,311613,522291,0.5
2,311615,522291,0.6470588235294118
2,311941,522291,0.5
2,321219,522291,0.5238095238095238
2,322130,522291,0.5789473684210527
2,322211,522291,0.5555555555555556
2,322291,522291,0.5882352941176471
2,325130,522291,0.5294117647058824
2,325180,522291,0.5263157894736842
2,325211,522291,0.5294117647058824
2,325510,522291,0.5294117647058824
2,325611,522291,0.5294117647058824
2,327320,522291,0.5172413793103449
2,327332,522291,0.5
2,327410,522291,0.5294117647058824
2,331210,522291,0.5263157894736842
2,331318,522291,0.5294117647058824
2,332311,522291,0.6086956521739131
2,332313,522291,0.5833333333333334
2,332510,522291,0.5294117647058824
2,332919,522291,0.5294117647058824
2,333415,522291,0.5294117647058824
2,333924,522291,0.5294117647058824
2,336211,522291,0.5294117647058824
2,336390,522291,0.6470588235294118
2,337910,522291,0.5882352941176471
2,339950,522291,0.55
2,423610,522291,0.5
2,423830,522291,0.5
2,423840,522291,0.5
2,441120,522291,0.56
2,445132,522291,0.5294117647058824
2,449110,522291,0.5
2,449210,522291,0.5
2,456120,522291,0.5294117647058824
2,456191,522291,0.5
2,459930,522291,0.5
2,484121,522291,0.5652173913043478
2,488190,522291,0.5
2,488991,522291,0.5294117647058824
2,493190,522291,0.5
2,522220,522291,0.5882352941176471
2,236117,522292,0.5909090909090909
2,237110,522292,0.5
2,238110,522292,0.5652173913043478
2,238160,522292,0.5
2,238190,522292,0.5555555555555556
2,238390,522292,0.6111111111111112
2,238990,522292,0.65
2,314999,522292,0.5
2,326122,522292,0.5263157894736842
2,331410,522292,0.5
2,336612,522292,0.5
2,337910,522292,0.5
2,423210,522292,0.5555555555555556
2,423320,522292,0.5
2,423390,522292,0.5454545454545454
2,423450,522292,0.5714285714285714
2,423610,522292,0.5454545454545454
2,423730,522292,0.5789473684210527
2,423990,522292,0.5555555555555556
2,424110,522292,0.5
2,424210,522292,0.5
2,424610,522292,0.5
2,425120,522292,0.5
2,441120,522292,0.52
2,445291,522292,0.5
2,449122,522292,0.5
2,456130,522292,0.5
2,456191,522292,0.5555555555555556
2,459910,522292,0.5
2,459999,522292,0.5
2,481111,522292,0.5555555555555556
2,484210,522292,0.5
2,488991,522292,0.5555555555555556
2,488999,522292,0.5
2,512131,522292,0.5
2,517810,522292,0.5
2,212311,522299,0.5
2,236116,522299,0.5882352941176471
2,236117,522299,0.5
2,237110,522299,0.5
2,238120,522299,0.6470588235294118
2,327390,522299,0.5
2,333924,522299,0.5294117647058824
2,339950,522299,0.55
2,423310,522299,0.5454545454545454
2,423610,522299,0.5
2,449110,522299,0.5
2,449210,522299,0.5
2,456191,522299,0.5555555555555556
2,481111,522299,0.5294117647058824
2,221114,522310,0.5
2,238340,522310,0.5714285714285714
2,238390,522310,0.5
2,334511,522310,0.5
2,334610,522310,0.5
2,337920,522310,0.5
2,423690,522310,0.5714285714285714
2,423990,522310,0.5714285714285714
2,424930,522310,0.5
2,445291,522310,0.5
2,456120,522310,0.5
2,456130,522310,0.5714285714285714
2,458310,522310,0.5
2,487990,522310,0.5
2,488119,522310,0.5
2,488991,522310,0.5625
2,492210,522310,0.5
2,493110,522310,0.5
2,517121,522310,0.5
2,522210,522310,0.5
2,522220,522310,0.5
2,522292,522310,0.5555555555555556
2,238220,522320,0.5
2,311111,522320,0.5263157894736842
2,333924,522320,0.5294117647058824
2,423210,522320,0.5294117647058824
2,423320,522320,0.5294117647058824
2,423610,522320,0.5
2,424120,522320,0.5294117647058824
2,424210,522320,0.5555555555555556
2,441120,522320,0.56
2,449210,522320,0.5
2,493110,522320,0.5294117647058824
2,522210,522320,0.5882352941176471
2,522292,522320,0.5
2,522299,522320,0.5294117647058824
2,221114,522390,0.5454545454545454
2,445291,522390,0.5
2,481111,522390,0.5
2,518210,522390,0.6363636363636364
2,522210,522390,0.5
2,238390,523150,0.5
2,323120,523150,0.5263157894736842
2,325520,523150,0.5625
2,334290,523150,0.5882352941176471
2,334417,523150,0.625
2,334511,523150,0.5625
2,334516,523150,0.5
2,334519,523150,0.5
2,335929,523150,0.5
2,335931,523150,0.5625
2,335999,523150,0.625
2,337212,523150,0.5909090909090909
2,339112,523150,0.6875
2,423210,523150,0.5294117647058824
2,423430,523150,0.5625
2,423450,523150,0.6666666666666666
2,423460,523150,0.5625
2,423720,523150,0.52
2,423920,523150,0.5
2,424110,523150,0.5882352941176471
2,424120,523150,0.5294117647058824
2,424210,523150,0.6111111111111112
2,424820,523150,0.5238095238095238
2,445250,523150,0.5
2,449129,523150,0.5625
2,455110,523150,0.5
2,458110,523150,0.5
2,458310,523150,0.5
2,481111,523150,0.5625
2,483212,523150,0.5
2,517121,523150,0.5625
2,522310,523150,0.5
2,522390,523150,0.5
2,516210,523160,0.5
2,485320,523210,0.5454545454545454
2,523160,523210,0.5
2,221114,523910,0.5
2,238150,523910,0.5333333333333333
2,423860,523910,0.5
2,485113,523910,0.5384615384615384
2,513199,523910,0.5
2,334290,523940,0.5294117647058824
2,334511,523940,0.5
2,455110,523940,0.5714285714285714
2,485320,523940,0.5454545454545454
2,513120,523940,0.5714285714285714
2,519210,523940,0.5
2,523150,523940,0.5
2,523210,523940,0.5
2,115112,523991,0.5238095238095238
2,238310,523991,0.5
2,238330,523991,0.5217391304347826
2,238390,523991,0.5789473684210527
2,311111,523991,0.5263157894736842
2,311511,523991,0.5
2,311514,523991,0.5263157894736842
2,311941,523991,0.5
2,321992,523991,0.5
2,323111,523991,0.5652173913043478
2,323113,523991,0.5217391304347826
2,323120,523991,0.5263157894736842
2,326199,523991,0.5263157894736842
2,332994,523991,0.5
2,333310,523991,0.5
2,333613,523991,0.5263157894736842
2,333998,523991,0.5263157894736842
2,334419,523991,0.5263157894736842
2,334516,523991,0.5789473684210527
2,335132,523991,0.5263157894736842
2,423140,523991,0.5217391304347826
2,423330,523991,0.5
2,423420,523991,0.5909090909090909
2,423450,523991,0.5238095238095238
2,423490,523991,0.631578947368421
2,423730,523991,0.5263157894736842
2,424120,523991,0.5263157894736842
2,424210,523991,0.5263157894736842
2,424490,523991,0.5
2,424910,523991,0.5238095238095238
2,424920,523991,0.5263157894736842
2,445292,523991,0.5
2,493120,523991,0.5263157894736842
2,522320,523991,0.5263157894736842
2,523150,523991,0.5263157894736842
2,221118,523999,0.5
2,221330,523999,0.5
2,311340,523999,0.5
2,311999,523999,0.5
2,314120,523999,0.5
2,325412,523999,0.5
2,325620,523999,0.5
2,333993,523999,0.5
2,334290,523999,0.5294117647058824
2,339940,523999,0.5
2,339999,523999,0.5714285714285714
2,423440,523999,0.5
2,423990,523999,0.5
2,424120,523999,0.5294117647058824
2,424470,523999,0.5
2,424480,523999,0.5
2,445230,523999,0.5294117647058824
2,445291,523999,0.6428571428571429
2,455110,523999,0.5
2,456130,523999,0.7142857142857143
2,488999,523999,0.5625
2,513120,523999,0.5
2,513199,523999,0.5
2,517121,523999,0.5
2,212311,524113,0.55
2,221117,524113,0.5
2,311111,524113,0.5263157894736842
2,311224,524113,0.5
2,311511,524113,0.5
2,311611,524113,0.5
2,311613,524113,0.5555555555555556
2,311813,524113,0.5555555555555556
2,311919,524113,0.5555555555555556
2,313230,524113,0.5
2,321920,524113,0.5
2,321991,524113,0.5
2,321992,524113,0.5454545454545454
2,322120,524113,0.5238095238095238
2,322211,524113,0.5
2,322220,524113,0.5555555555555556
2,323111,524113,0.5652173913043478
2,323113,524113,0.5217391304347826
2,325314,524113,0.5
2,325414,524113,0.5
2,325520,524113,0.5
2,326199,524113,0.5263157894736842
2,327310,524113,0.5217391304347826
2,327390,524113,0.5
2,327410,524113,0.5
2,327991,524113,0.52
2,331221,524113,0.5
2,331318,524113,0.5
2,332119,524113,0.5
2,332216,524113,0.5263157894736842
2,332311,524113,0.5652173913043478
2,332321,524113,0.5555555555555556
2,332322,524113,0.55
2,332323,524113,0.5263157894736842
2,332618,524113,0.5
2,332710,524113,0.5714285714285714
2,332721,524113,0.5
2,332812,524113,0.5
2,332911,524113,0.6111111111111112
2,332912,524113,0.5
2,332919,524113,0.5
2,332994,524113,0.5909090909090909
2,333248,524113,0.5
2,333414,524113,0.5238095238095238
2,333415,524113,0.5
2,333515,524113,0.5
2,333613,524113,0.5263157894736842
2,333914,524113,0.5263157894736842
2,334416,524113,0.5555555555555556
2,334418,524113,0.5
2,334513,524113,0.5263157894736842
2,335132,524113,0.5
2,335929,524113,0.5
2,337212,524113,0.5
2,337910,524113,0.5
2,339112,524113,0.5
2,339113,524113,0.6111111111111112
2,423310,524113,0.5
2,423330,524113,0.5
2,423450,524113,0.5714285714285714
2,423830,524113,0.5
2,444230,524113,0.5416666666666666
2,445110,524113,0.5
2,485510,524113,0.5217391304347826
2,493120,524113,0.5
2,522180,524113,0.5
2,113210,524114,0.5217391304347826
2,115210,524114,0.5454545454545454
2,221320,524114,0.625
2,236210,524114,0.5454545454545454
2,238170,524114,0.5
2,311412,524114,0.5
2,311812,524114,0.5
2,312113,524114,0.5
2,321219,524114,0.5
2,321918,524114,0.5454545454545454
2,321920,524114,0.5454545454545454
2,321999,524114,0.5909090909090909
2,322120,524114,0.5
2,322220,524114,0.5
2,325194,524114,0.5
2,325211,524114,0.5
2,325314,524114,0.5
2,326122,524114,0.5
2,326150,524114,0.5454545454545454
2,326199,524114,0.5
2,326212,524114,0.6086956521739131
2,326299,524114,0.5416666666666666
2,327110,524114,0.5454545454545454
2,327120,524114,0.5
2,327331,524114,0.5454545454545454
2,331210,524114,0.5
2,331221,524114,0.5454545454545454
2,331492,524114,0.5454545454545454
2,331523,524114,0.5
2,332313,524114,0.5416666666666666
2,332420,524114,0.5454545454545454
2,333131,524114,0.5454545454545454
2,333613,524114,0.5909090909090909
2,333922,524114,0.5
2,337110,524114,0.5
2,337215,524114,0.5909090909090909
2,423130,524114,0.5454545454545454
2,423310,524114,0.5454545454545454
2,423390,524114,0.5454545454545454
2,423930,524114,0.6363636363636364
2,424450,524114,0.5454545454545454
2,424520,524114,0.5454545454545454
2,424810,524114,0.5
2,444230,524114,0.5
2,445230,524114,0.5
2,445240,524114,0.5
2,456110,524114,0.52
2,457120,524114,0.5
2,459310,524114,0.5
2,459991,524114,0.5
2,484121,524114,0.5217391304347826
2,516120,524114,0.5416666666666666
2,522110,524114,0.52
2,212312,524126,0.5
2,238390,524126,0.5
2,311514,524126,0.5294117647058824
2,311612,524126,0.5294117647058824
2,312111,524126,0.5
2,322220,524126,0.5
2,322230,524126,0.5
2,323111,524126,0.5217391304347826
2,323117,524126,0.5294117647058824
2,323120,524126,0.5263157894736842
2,326121,524126,0.5294117647058824
2,326130,524126,0.5217391304347826
2,327211,524126,0.5882352941176471
2,327910,524126,0.5294117647058824
2,332119,524126,0.5294117647058824
2,332721,524126,0.5882352941176471
2,332722,524126,0.5294117647058824
2,332812,524126,0.5882352941176471
2,332813,524126,0.5882352941176471
2,332912,524126,0.6470588235294118
2,333248,524126,0.5882352941176471
2,333310,524126,0.5
2,333515,524126,0.5294117647058824
2,333519,524126,0.5294117647058824
2,333613,524126,0.631578947368421
2,333998,524126,0.5294117647058824
2,334290,524126,0.5294117647058824
2,334513,524126,0.5263157894736842
2,335313,524126,0.5882352941176471
2,335931,524126,0.5882352941176471
2,335999,524126,0.5294117647058824
2,337212,524126,0.5
2,339112,524126,0.5882352941176471
2,423330,524126,0.5384615384615384
2,423430,524126,0.5882352941176471
2,423450,524126,0.5714285714285714
2,424110,524126,0.5882352941176471
2,445110,524126,0.5
2,445230,524126,0.5294117647058824
2,455110,524126,0.5294117647058824
2,459910,524126,0.5
2,493120,524126,0.5
2,513120,524126,0.5882352941176471
2,517121,524126,0.5294117647058824
2,523150,524126,0.5294117647058824
2,524113,524126,0.5
2,212390,524127,0.5
2,213114,524127,0.5555555555555556
2,213115,524127,0.5555555555555556
2,236115,524127,0.625
2,236117,524127,0.5
2,236220,524127,0.5
2,237110,524127,0.5909090909090909
2,238110,524127,0.5652173913043478
2,238120,524127,0.5
2,238130,524127,0.7222222222222222
2,238150,524127,0.5
2,238160,524127,0.6111111111111112
2,238190,524127,0.5555555555555556
2,238210,524127,0.5
2,238310,524127,0.5909090909090909
2,238320,524127,0.55
2,238330,524127,0.5217391304347826
2,238340,524127,0.6111111111111112
2,238990,524127,0.55
2,324110,524127,0.5
2,327331,524127,0.5
2,337920,524127,0.5555555555555556
2,339930,524127,0.5
2,445292,524127,0.5
2,449122,524127,0.5555555555555556
2,456191,524127,0.6666666666666666
2,459210,524127,0.52
2,459420,524127,0.5
2,459910,524127,0.5
2,459920,524127,0.6666666666666666
2,481111,524127,0.6111111111111112
2,481219,524127,0.6842105263157895
2,484210,524127,0.5
2,488119,524127,0.5555555555555556
2,488190,524127,0.5
2,488410,524127,0.5238095238095238
2,512131,524127,0.6818181818181818
2,517410,524127,0.5555555555555556
2,517810,524127,0.5
2,522130,524127,0.5
2,522292,524127,0.5555555555555556
2,236117,524128,0.5
2,238110,524128,0.5217391304347826
2,238350,524128,0.5238095238095238
2,311111,524128,0.5263157894736842
2,311813,524128,0.5263157894736842
2,311824,524128,0.5
2,321920,524128,0.55
2,322230,524128,0.5263157894736842
2,327310,524128,0.5217391304347826
2,327331,524128,0.5
2,332311,524128,0.6086956521739131
2,332312,524128,0.5
2,332919,524128,0.5263157894736842
2,337212,524128,0.5909090909090909
2,423330,524128,0.5
2,423390,524128,0.5454545454545454
2,423450,524128,0.5714285714285714
2,423610,524128,0.5454545454545454
2,423710,524128,0.5263157894736842
2,423720,524128,0.52
2,423730,524128,0.5263157894736842
2,423740,524128,0.5
2,423850,524128,0.5217391304347826
2,424110,524128,0.5263157894736842
2,424210,524128,0.5263157894736842
2,441120,524128,0.56
2,456199,524128,0.5263157894736842
2,484122,524128,0.5238095238095238
2,484210,524128,0.5
2,485510,524128,0.5217391304347826
2,486910,524128,0.5263157894736842
2,493120,524128,0.5263157894736842
2,522292,524128,0.5263157894736842
2,522320,524128,0.5263157894736842
2,523150,524128,0.5263157894736842
2,524113,524128,0.5263157894736842
2,423220,524130,0.5
2,523940,524130,0.5
2,115111,524210,0.5263157894736842
2,221310,524210,0.5217391304347826
2,221320,524210,0.5
2,236220,524210,0.5
2,238190,524210,0.5263157894736842
2,238220,524210,0.5
2,238990,524210,0.5
2,311111,524210,0.5789473684210527
2,311613,524210,0.5263157894736842
2,312111,524210,0.5263157894736842
2,314910,524210,0.5
2,314999,524210,0.5
2,325199,524210,0.5789473684210527
2,325314,524210,0.5263157894736842
2,326122,524210,0.5263157894736842
2,326220,524210,0.5789473684210527
2,327310,524210,0.5652173913043478
2,327320,524210,0.5172413793103449
2,327332,524210,0.5
2,327390,524210,0.5
2,331420,524210,0.5
2,332311,524210,0.6086956521739131
2,332312,524210,0.5
2,332321,524210,0.5263157894736842
2,332420,524210,0.5
2,423330,524210,0.5384615384615384
2,423390,524210,0.5
2,423420,524210,0.5
2,423450,524210,0.5714285714285714
2,423610,524210,0.5454545454545454
2,423730,524210,0.5789473684210527
2,423740,524210,0.55
2,423840,524210,0.5
2,441120,524210,0.6
2,441340,524210,0.5161290322580645
2,449110,524210,0.5384615384615384
2,484121,524210,0.5217391304347826
2,486910,524210,0.5789473684210527
2,488111,524210,0.55
2,488190,524210,0.5
2,488210,524210,0.5
2,493190,524210,0.5
2,517111,524210,0.5454545454545454
2,522110,524210,0.52
2,524113,524210,0.5263157894736842
2,524128,524210,0.5789473684210527
2,212311,524291,0.5
2,237110,524291,0.5
2,238290,524291,0.52
2,311111,524291,0.5263157894736842
2,311225,524291,0.5555555555555556
2,311613,524291,0.5555555555555556
2,311821,524291,0.5294117647058824
2,322211,524291,0.5
2,324122,524291,0.5238095238095238
2,325199,524291,0.5294117647058824
2,325314,524291,0.5
2,325320,524291,0.5294117647058824
2,326220,524291,0.5263157894736842
2,327120,524291,0.5
2,327390,524291,0.5769230769230769
2,332311,524291,0.5652173913043478
2,332312,524291,0.5
2,332321,524291,0.5294117647058824
2,332911,524291,0.5294117647058824
2,333924,524291,0.5294117647058824
2,336211,524291,0.5294117647058824
2,339950,524291,0.5
2,423320,524291,0.5294117647058824
2,423610,524291,0.5454545454545454
2,423740,524291,0.5
2,423850,524291,0.5217391304347826
2,441120,524291,0.56
2,445132,524291,0.5294117647058824
2,449110,524291,0.5
2,449210,524291,0.5
2,457120,524291,0.5
2,484122,524291,0.5238095238095238
2,486910,524291,0.5263157894736842
2,488210,524291,0.5
2,493120,524291,0.5
2,493190,524291,0.5
2,522291,524291,0.5294117647058824
2,522299,524291,0.5294117647058824
2,522320,524291,0.5882352941176471
2,524113,524291,0.5
2,524128,524291,0.5263157894736842
2,524210,524291,0.6842105263157895
2,238170,524292,0.5
2,238390,524292,0.5
2,311224,524292,0.5294117647058824
2,311824,524292,0.55
2,311941,524292,0.5
2,314910,524292,0.5
2,315990,524292,0.5
2,321918,524292,0.5
2,322220,524292,0.5
2,323111,524292,0.5217391304347826
2,323113,524292,0.5217391304347826
2,325130,524292,0.5294117647058824
2,326121,524292,0.5294117647058824
2,326160,524292,0.5882352941176471
2,327211,524292,0.5294117647058824
2,327410,524292,0.5294117647058824
2,327910,524292,0.5294117647058824
2,327991,524292,0.52
2,331420,524292,0.5
2,331512,524292,0.5294117647058824
2,332119,524292,0.5294117647058824
2,332323,524292,0.5789473684210527
2,332439,524292,0.5882352941176471
2,332618,524292,0.5
2,332722,524292,0.5294117647058824
2,332999,524292,0.5294117647058824
2,333248,524292,0.5294117647058824
2,333310,524292,0.55
2,333515,524292,0.5882352941176471
2,334290,524292,0.5294117647058824
2,335313,524292,0.5294117647058824
2,339112,524292,0.5294117647058824
2,423120,524292,0.5294117647058824
2,423420,524292,0.5
2,423440,524292,0.5294117647058824
2,423450,524292,0.5238095238095238
2,423460,524292,0.5294117647058824
2,423610,524292,0.5
2,423850,524292,0.5217391304347826
2,423910,524292,0.5263157894736842
2,424110,524292,0.6470588235294118
2,424120,524292,0.5294117647058824
2,424490,524292,0.5
2,459310,524292,0.5
2,459510,524292,0.5
2,459999,524292,0.5294117647058824
2,493190,524292,0.55
2,524126,524292,0.5294117647058824
2,221113,524298,0.55
2,238990,524298,0.5
2,322230,524298,0.6
2,323111,524298,0.5217391304347826
2,323120,524298,0.5
2,324121,524298,0.5909090909090909
2,325611,524298,0.5
2,325991,524298,0.5
2,325998,524298,0.55
2,326111,524298,0.5
2,326299,524298,0.5416666666666666
2,333914,524298,0.5
2,334513,524298,0.5
2,335931,524298,0.55
2,336612,524298,0.5
2,337212,524298,0.5909090909090909
2,423330,524298,0.5769230769230769
2,423450,524298,0.5238095238095238
2,423720,524298,0.52
2,424110,524298,0.55
2,425120,524298,0.5
2,449110,524298,0.5
2,456110,524298,0.56
2,456199,524298,0.65
2,485410,524298,0.5238095238095238
2,485510,524298,0.5217391304347826
2,522292,524298,0.5
2,523150,524298,0.6
2,524126,524298,0.5
2,524210,524298,0.5
2,236210,525110,0.5
2,238390,525110,0.5789473684210527
2,311412,525110,0.5263157894736842
2,311941,525110,0.65
2,322230,525110,0.5263157894736842
2,324121,525110,0.5
2,325130,525110,0.5263157894736842
2,325211,525110,0.5263157894736842
2,332313,525110,0.5
2,334412,525110,0.5263157894736842
2,334513,525110,0.5263157894736842
2,337920,525110,0.5263157894736842
2,339950,525110,0.5
2,423420,525110,0.5
2,423710,525110,0.5263157894736842
2,493190,525110,0.5
2,213115,525120,0.5
2,238150,525120,0.5333333333333333
2,337920,525120,0.5
2,423210,525120,0.5294117647058824
2,423620,525120,0.5333333333333333
2,481111,525120,0.5625
2,114112,525190,0.5
2,311710,525190,0.5833333333333334
2,313210,525190,0.5
2,321212,525190,0.5
2,336415,525190,0.5
2,336611,525190,0.5
2,488999,525190,0.5
2,445291,525910,0.5714285714285714
2,456130,525910,0.5
2,512290,525910,0.5
2,523999,525910,0.5
2,113210,525920,0.5652173913043478
2,212321,525920,0.5
2,221310,525920,0.5217391304347826
2,236115,525920,0.5833333333333334
2,236117,525920,0.5652173913043478
2,236220,525920,0.5
2,237110,525920,0.6521739130434783
2,237310,525920,0.5666666666666667
2,237990,525920,0.5217391304347826
2,238110,525920,0.6086956521739131
2,238140,525920,0.5555555555555556
2,238170,525920,0.5833333333333334
2,238190,525920,0.5652173913043478
2,238210,525920,0.5714285714285714
2,238310,525920,0.5217391304347826
2,238330,525920,0.5652173913043478
2,238990,525920,0.5217391304347826
2,321215,525920,0.6
2,324122,525920,0.5217391304347826
2,326299,525920,0.5416666666666666
2,327320,525920,0.6206896551724138
2,332420,525920,0.5217391304347826
2,423140,525920,0.5217391304347826
2,423390,525920,0.5217391304347826
2,423740,525920,0.5217391304347826
2,424450,525920,0.5217391304347826
2,424810,525920,0.5357142857142857
2,424940,525920,0.5
2,441210,525920,0.5483870967741935
2,441222,525920,0.6086956521739131
2,441227,525920,0.5
2,441330,525920,0.5161290322580645
2,441340,525920,0.5483870967741935
2,444110,525920,0.5454545454545454
2,444120,525920,0.5357142857142857
2,444180,525920,0.5185185185185185
2,445298,525920,0.5
2,449110,525920,0.5769230769230769
2,455211,525920,0.5
2,455219,525920,0.5
2,456199,525920,0.5217391304347826
2,457110,525920,0.5142857142857142
2,459110,525920,0.5483870967741935
2,459120,525920,0.5483870967741935
2,459410,525920,0.56
2,459420,525920,0.5416666666666666
2,459930,525920,0.5833333333333334
2,482110,525920,0.5384615384615384
2,488111,525920,0.5217391304347826
2,491110,525920,0.5555555555555556
2,516110,525920,0.5161290322580645
2,524298,525920,0.5652173913043478
2,236116,525990,0.6
2,423990,525990,0.5
2,445291,525990,0.5714285714285714
2,456130,525990,0.5
2,512290,525990,0.5384615384615384
2,522310,525990,0.5714285714285714
2,523999,525990,0.5714285714285714
2,525910,525990,0.6153846153846154
2,221114,531120,0.5
2,221330,531120,0.5384615384615384
2,325992,531120,0.5
2,424820,531120,0.5238095238095238
2,455110,531120,0.5
2,456130,531120,0.5
2,458110,531120,0.5333333333333333
2,458210,531120,0.5625
2,458310,531120,0.5384615384615384
2,481111,531120,0.5625
2,481212,531120,0.5
2,485320,531120,0.5
2,488119,531120,0.5
2,488320,531120,0.5
2,488330,531120,0.5
2,522390,531120,0.5
2,523940,531120,0.5
2,113210,531130,0.5217391304347826
2,113310,531130,0.5217391304347826
2,115310,531130,0.5217391304347826
2,212321,531130,0.5
2,213115,531130,0.5217391304347826
2,236115,531130,0.7083333333333334
2,236117,531130,0.7391304347826086
2,236220,531130,0.6071428571428571
2,237110,531130,0.6086956521739131
2,237130,531130,0.5925925925925926
2,237210,531130,0.5217391304347826
2,237310,531130,0.5333333333333333
2,238110,531130,0.6521739130434783
2,238130,531130,0.5652173913043478
2,238160,531130,0.5217391304347826
2,238190,531130,0.6521739130434783
2,238210,531130,0.6785714285714286
2,238220,531130,0.5384615384615384
2,238310,531130,0.6086956521739131
2,238320,531130,0.5217391304347826
2,238330,531130,0.5652173913043478
2,238350,531130,0.5217391304347826
2,238910,531130,0.5757575757575758
2,238990,531130,0.6086956521739131
2,321113,531130,0.5217391304347826
2,321215,531130,0.6
2,324122,531130,0.5652173913043478
2,325180,531130,0.5217391304347826
2,327310,531130,0.5217391304347826
2,327320,531130,0.5517241379310345
2,327331,531130,0.5217391304347826
2,327390,531130,0.5
2,332312,531130,0.5
2,332994,531130,0.5217391304347826
2,423310,531130,0.6086956521739131
2,423390,531130,0.5652173913043478
2,423810,531130,0.53125
2,423840,531130,0.5217391304347826
2,424490,531130,0.5384615384615384
2,424590,531130,0.5217391304347826
2,424810,531130,0.5357142857142857
2,441120,531130,0.52
2,441210,531130,0.5806451612903226
2,441227,531130,0.5294117647058824
2,441330,531130,0.5483870967741935
2,441340,531130,0.6129032258064516
2,444120,531130,0.5357142857142857
2,444180,531130,0.5185185185185185
2,444240,531130,0.5
2,449110,531130,0.5769230769230769
2,449122,531130,0.5652173913043478
2,455211,531130,0.5294117647058824
2,456191,531130,0.6086956521739131
2,459110,531130,0.5161290322580645
2,459120,531130,0.5483870967741935
2,459210,531130,0.52
2,459410,531130,0.64
2,459420,531130,0.625
2,459920,531130,0.5217391304347826
2,459930,531130,0.5833333333333334
2,481219,531130,0.5652173913043478
2,484210,531130,0.5652173913043478
2,487110,531130,0.5652173913043478
2,488190,531130,0.6086956521739131
2,488410,531130,0.6086956521739131
2,491110,531130,0.5925925925925926
2,512131,531130,0.6086956521739131
2,522130,531130,0.5714285714285714
2,522292,531130,0.5217391304347826
2,524127,531130,0.6521739130434783
2,525920,531130,0.5217391304347826
2,115112,531190,0.5
2,212321,531190,0.5357142857142857
2,212390,531190,0.5
2,213115,531190,0.5
2,221111,531190,0.5
2,221112,531190,0.5454545454545454
2,236115,531190,0.6666666666666666
2,236118,531190,0.5454545454545454
2,236210,531190,0.5
2,236220,531190,0.5
2,237110,531190,0.5
2,237310,531190,0.5
2,238130,531190,0.6363636363636364
2,238160,531190,0.5
2,238170,531190,0.5
2,238310,531190,0.6363636363636364
2,238320,531190,0.5909090909090909
2,238340,531190,0.5
2,238350,531190,0.5454545454545454
2,238990,531190,0.5909090909090909
2,311941,531190,0.5454545454545454
2,312120,531190,0.5
2,314910,531190,0.5
2,321215,531190,0.52
2,321992,531190,0.5
2,324110,531190,0.5
2,327320,531190,0.5172413793103449
2,327331,531190,0.5
2,332323,531190,0.5
2,423420,531190,0.5
2,423910,531190,0.5
2,424810,531190,0.5
2,441210,531190,0.5806451612903226
2,441227,531190,0.5
2,441330,531190,0.5161290322580645
2,441340,531190,0.5161290322580645
2,444120,531190,0.5
2,444140,531190,0.5
2,445292,531190,0.5
2,449121,531190,0.5357142857142857
2,449122,531190,0.5
2,455211,531190,0.5
2,459110,531190,0.5161290322580645
2,459120,531190,0.5483870967741935
2,459130,531190,0.52
2,459210,531190,0.56
2,459420,531190,0.5416666666666666
2,459910,531190,0.5
2,459920,531190,0.5909090909090909
2,459930,531190,0.5
2,481219,531190,0.5909090909090909
2,487110,531190,0.5454545454545454
2,488190,531190,0.5
2,488410,531190,0.5
2,491110,531190,0.5185185185185185
2,512131,531190,0.6363636363636364
2,522130,531190,0.5357142857142857
2,524127,531190,0.6363636363636364
2,525110,531190,0.5454545454545454
2,525920,531190,0.5217391304347826
2,531130,531190,0.6956521739130435
2,221114,531210,0.5
2,236115,531210,0.5
2,236116,531210,0.5625
2,237210,531210,0.5625
2,238120,531210,0.5294117647058824
2,238150,531210,0.5
2,238160,531210,0.5294117647058824
2,238340,531210,0.5
2,424420,531210,0.5
2,449122,531210,0.5294117647058824
2,456120,531210,0.5
2,456191,531210,0.6111111111111112
2,458110,531210,0.5
2,458210,531210,0.5
2,481111,531210,0.5625
2,484210,531210,0.5
2,488119,531210,0.5
2,488320,531210,0.5
2,488991,531210,0.5
2,512290,531210,0.5
2,517410,531210,0.5
2,517810,531210,0.5625
2,522292,531210,0.5555555555555556
2,522310,531210,0.5
2,524127,531210,0.5555555555555556
2,531130,531210,0.5217391304347826
2,221114,531311,0.6153846153846154
2,236116,531311,0.6
2,238150,531311,0.6
2,238160,531311,0.5294117647058824
2,238340,531311,0.6923076923076923
2,424460,531311,0.5
2,459920,531311,0.5882352941176471
2,481111,531311,0.625
2,485119,531311,0.5384615384615384
2,485310,531311,0.5384615384615384
2,488119,531311,0.6428571428571429
2,492210,531311,0.5384615384615384
2,512290,531311,0.5384615384615384
2,523910,531311,0.5384615384615384
2,524127,531311,0.5
2,531210,531311,0.5625
2,238150,531312,0.5
2,238390,531312,0.5
2,312111,531312,0.5555555555555556
2,334290,531312,0.5
2,423210,531312,0.5555555555555556
2,423430,531312,0.5555555555555556
2,423440,531312,0.5
2,423450,531312,0.5714285714285714
2,424210,531312,0.5
2,424820,531312,0.5238095238095238
2,425120,531312,0.5
