geo_aggregation_level,geoid,name,industrial_diversity,economic_complexity_index,economic_complexity_percentile_score,strategic_index,strategic_index_percentile
5,200,"Bowling Green, KY",254,-0.07220166309975724,53.23,8.597499675002787,94.9
5,201,"Lexington-Fayette, KY",236,1.0870422002544495,85.2,-3.8266343943711876,52.72
5,202,"Glasgow, KY",181,-0.47693152657851234,35.54,-1.7884300180415935,64.8
5,203,"Mount Sterling, KY",163,-0.5887268504089852,29.93,-5.709092394413994,40.31
5,204,"Middlesborough, KY-TN",135,-0.5214052443541811,33.33,-7.915611949295867,28.23
5,205,"Cincinnati, OH-KY",334,1.4268103613872702,91.5,-1.9981124339942153,63.27
5,206,"Huntington, WV-KY-OH",223,-0.11119311076495664,51.7,2.6704128336550546,82.48
5,207,"Danville, KY",182,-0.30664574419482643,43.37,-3.0707025274807154,57.31
5,208,"Maysville, KY-OH",159,-0.5594277934918908,31.63,-5.1628889216462115,45.41
5,209,"Hazard, KY",121,-0.5958515812017278,29.08,-9.370206712698193,15.14
5,210,"Elizabethtown--Radcliff, KY",171,-0.30208218875407966,43.88,-5.7490344287120445,39.97
5,211,"Henderson, KY",200,-0.7539703751922648,22.96,4.635098393939157,87.59
5,212,"Clarksville, TN-KY",172,0.1825061432366977,62.59,-5.222186206743571,44.56
5,213,"Richmond, KY",194,-0.21576478817275044,46.94,-1.8580978832038801,64.12
5,214,"Somerset, KY",196,-0.31942242262240494,41.84,-0.7282087368658842,70.92
5,215,"Owensboro, KY",189,-0.3072104860600503,43.2,-2.103528256349674,62.07
5,216,"Pikeville, KY",151,-0.5614727782828015,30.95,-5.954977905388428,38.1
5,217,"Harlan, KY",86,-0.6270281082172411,27.72,-9.633210344440917,13.44
5,218,"Lafayette, LA",271,0.10249494571207678,59.01,11.819546615315332,97.11
5,219,"Lake Charles, LA",239,-0.1480607088553717,50.0,8.422662500053205,94.73
5,220,"New Orleans, LA",310,1.241030233549108,88.1,1.035235204981993,76.7
5,221,"Houma, LA",183,-0.16393081242338203,48.47,-1.9863647763454273,63.61
5,222,"Alexandria, LA",188,-0.466636387147633,36.05,-0.600552988935382,71.43
5,223,"Monroe, LA",225,-0.1533406047473245,49.32,4.379887213712315,86.9
5,224,"Shreveport, LA",240,-0.12791806756921892,51.02,7.397424866234443,93.37
5,225,"Natchez, MS-LA",174,-0.7287202901310968,24.15,-1.3132322389517868,67.69
5,226,"Baton Rouge, LA",238,0.42448269658694565,71.43,1.9477758497504616,79.93
5,227,"Tallulah, LA",134,-1.1307705303613271,11.22,-5.94127306577574,38.44
5,228,"Portland, ME",283,1.0970764002525204,85.71,-4.221303296661493,50.51
5,229,"Presque Isle, ME",146,-0.6440231845929244,27.04,-8.367844481689033,24.83
5,230,"Bangor, ME",230,0.4218798361187967,71.26,-1.8770142800062688,63.95
5,231,"Cumberland, MD-WV-PA",196,-0.23190761446740857,46.26,-1.520220431807819,66.67
5,232,"Baltimore, MD",237,2.2868385337521264,96.94,-10.494134752346817,8.16
5,233,"Germantown, MD",232,2.3710528948721628,97.45,-12.0240937510588,4.42
5,234,"Boston, MA-NH",287,2.9668617833467525,99.32,-27.491671694430124,1.36
5,235,"Pittsfield, MA",210,1.1827820789260606,87.41,-7.214032524689814,32.48
5,236,"Providence, RI-MA",299,1.5114017965433932,92.52,-6.178282989192201,36.73
5,237,"Vineyard Haven--Edgartown--Oak Bluffs, MA",163,1.3845256783859523,90.82,-9.690323942453235,12.93
5,238,"Springfield, MA-CT",249,1.1052747692881293,86.05,-2.556385028169219,59.01
5,239,"Nantucket, MA",146,1.7156814947633094,94.05,-9.197583132654453,16.84
5,240,"Alpena, MI",186,-0.052923774522047225,53.91,-4.730534565036948,47.79
5,241,"Marquette, MI",207,0.022336677711962346,56.29,-2.1969496055609694,61.56
5,242,"Grand Rapids, MI",340,0.9011861398547155,82.48,9.796742017058534,96.09
5,243,"Traverse City--Garfield, MI",271,0.5966966422161876,76.53,1.962660747385832,80.1
5,244,"Saginaw, MI",260,0.09659018836658052,58.84,7.21392722143895,92.86
5,245,"Houghton--Hancock, MI",141,0.12015952027224494,59.86,-9.549571626366271,14.46
5,246,"Kalamazoo, MI",245,0.5231764474461598,73.98,1.3154692374387391,77.38
5,247,"Petoskey, MI",210,0.7895587328009978,80.61,-5.350393272840423,43.37
5,248,"Sault Ste. Marie, MI",139,0.07425838911982326,58.33,-9.524447415375375,14.8
5,249,"Lansing, MI",216,0.7995467129162681,80.95,-3.2076943048033533,56.29
5,250,"Houghton Lake, MI",183,-0.3897603954955775,38.95,-4.131359899042092,51.02
5,251,"Marinette--Menominee, WI-MI",196,-0.44230739093953386,37.24,-0.7298275876793019,70.75
5,252,"Detroit, MI",305,1.3157928522552331,89.8,-1.606019375769225,65.99
5,253,"Ironwood, MI-WI",141,-0.3194138184269963,42.01,-9.66468773679693,13.1
5,254,"Jackson, MI",224,-0.023903414778315597,55.27,3.7953413665741262,85.54
5,255,"Cadillac, MI",186,-0.4565180580698706,36.56,-1.4124743107272644,67.52
5,256,"Ludington, MI",161,-0.04456091759539795,54.59,-8.435708368006761,23.81
5,257,"Brainerd, MN",220,-0.23502947116602627,46.09,2.3683939477802864,81.8
5,258,"Minneapolis, MN",321,2.0438947007891914,95.75,-15.714183774821866,3.74
5,259,"Fargo, ND-MN",249,0.3229589326470056,68.03,5.497924699940127,89.12
5,260,"St. Cloud, MN",267,-0.0299158289473115,55.1,12.35304429280752,97.45
5,261,"Milbank, SD",149,-1.1932815827434538,9.35,-4.517050665598663,49.66
5,262,"Mankato, MN",241,0.06117263279838176,57.99,7.407679212660439,93.54
5,263,"Duluth, MN-WI",219,0.16038365519907571,61.9,-1.5841286013762965,66.16
5,264,"Willmar, MN",185,-1.0010735628150278,15.48,3.247014756268491,83.84
5,265,"Grand Marais, MN",107,0.7325282999167352,79.59,-9.194657909955321,17.01
5,266,"Worthington, MN",134,-1.303949908651599,6.97,-6.0377222857267805,37.41
5,267,"Rochester, MN",176,0.130200467119335,60.2,-5.92817096959018,38.61
5,268,"Alexandria, MN",215,-0.602910318207774,28.91,7.488213143103962,93.71
5,269,"La Crosse, WI-MN",204,-0.0844651337909835,52.72,-0.6361436439523394,71.09
5,270,"Grafton, ND",112,-1.3857295207577642,5.1,-8.594066979739377,21.94
5,271,"International Falls, MN",98,-0.23810854602090512,45.75,-11.746109339932493,4.93
5,272,"Roseau, MN",103,-0.6529054351116358,26.7,-10.906998806299553,6.97
5,273,"Otsego, MN",242,0.025966611624504008,56.63,7.183707804230397,92.35
5,274,"Grand Forks, ND-MN",177,-0.3353303266437207,40.82,-1.2781165560960588,68.2
5,275,"Sioux Falls, SD",238,0.3441404466974017,68.88,4.08730152512839,86.39
5,276,"Eau Claire, WI",256,0.1801846570635042,62.24,7.3375601316451355,93.2
5,277,"Tupelo, MS",230,-0.2054451700833542,47.28,5.45647702276374,88.95
